timestamp,road_id,vehicle_count,average_speed_kmph,density_pct,travel_time_min,queue_length_m,congestion_level
2026-07-29T17:00:00,R0041,890,22.9,59.1,7.6,39.6,High
2026-07-29T17:00:00,R0042,1308,37.9,78.4,2.1,173.8,High
2026-07-29T17:00:00,R0043,2103,18.7,71.4,3.3,150.0,High
2026-07-29T17:00:00,R0044,1021,15.2,57.7,14.7,48.7,High
2026-07-29T17:00:00,R0045,972,13.3,74.3,21.4,115.9,High
2026-07-29T17:00:00,R0046,1586,32.7,72.7,5.0,144.4,High
2026-07-29T17:00:00,R0047,2498,13.9,81.8,9.8,145.7,Severe
2026-07-29T17:00:00,R0048,711,16.0,59.6,14.3,68.8,High
2026-07-29T17:00:00,R0049,2761,30.7,61.1,11.6,63.3,High
2026-07-29T17:00:00,R0050,1818,13.5,70.6,22.0,62.0,High
2026-07-29T18:00:00,R0001,1736,11.5,98.6,15.3,126.5,Severe
2026-07-29T18:00:00,R0002,1688,9.6,100.0,10.6,163.2,Severe
2026-07-29T18:00:00,R0003,4034,12.6,85.8,20.1,170.9,Severe
2026-07-29T18:00:00,R0004,1878,21.9,80.3,15.2,164.9,Severe
2026-07-29T18:00:00,R0005,1328,16.1,93.6,9.4,174.8,Severe
2026-07-29T18:00:00,R0006,1562,7.5,93.7,34.3,120.0,Severe
2026-07-29T18:00:00,R0007,1696,10.5,100.0,19.4,247.2,Severe
2026-07-29T18:00:00,R0008,1094,13.0,100.0,19.3,186.7,Severe
2026-07-29T18:00:00,R0009,2478,17.2,93.9,4.1,260.1,Severe
2026-07-29T18:00:00,R0010,1073,6.4,99.5,23.8,238.4,Severe
2026-07-29T18:00:00,R0011,3715,15.4,88.7,5.8,104.6,Severe
2026-07-29T18:00:00,R0012,1247,22.8,81.5,6.0,139.5,Severe
2026-07-29T18:00:00,R0013,976,19.8,85.1,11.9,205.8,Severe
2026-07-29T18:00:00,R0014,2569,8.7,99.8,42.5,140.7,Severe
2026-07-29T18:00:00,R0015,965,18.6,83.5,4.2,162.9,Severe
2026-07-29T18:00:00,R0016,1693,17.0,92.8,10.7,163.6,Severe
2026-07-29T18:00:00,R0017,1459,6.8,100.0,21.2,141.0,Severe
2026-07-29T18:00:00,R0018,4265,19.0,79.5,3.9,190.0,High
2026-07-29T18:00:00,R0019,1410,35.4,85.4,1.4,194.9,Severe
2026-07-29T18:00:00,R0020,1765,9.8,83.3,31.8,99.8,Severe
2026-07-29T18:00:00,R0021,1485,8.8,99.1,39.0,184.0,Severe
2026-07-29T18:00:00,R0022,1155,29.7,91.7,5.2,121.0,Severe
2026-07-29T18:00:00,R0023,1219,9.3,88.5,37.8,175.7,Severe
2026-07-29T18:00:00,R0024,1480,10.7,100.0,28.8,265.4,Severe
2026-07-29T18:00:00,R0025,1315,14.5,98.0,15.6,237.7,Severe
2026-07-29T18:00:00,R0026,1339,11.7,88.7,5.0,194.7,Severe
2026-07-29T18:00:00,R0027,1663,8.6,92.4,41.7,157.9,Severe
2026-07-29T18:00:00,R0028,1672,6.8,100.0,18.5,135.4,Severe
2026-07-29T18:00:00,R0029,2963,15.6,90.0,23.5,219.1,Severe
2026-07-29T18:00:00,R0030,1576,12.3,91.5,26.2,144.4,Severe
2026-07-29T18:00:00,R0031,2284,16.4,88.7,19.8,228.3,Severe
2026-07-29T18:00:00,R0032,3935,12.7,97.8,9.9,131.0,Severe
2026-07-29T18:00:00,R0033,1459,6.6,100.0,7.6,152.1,Severe
2026-07-29T18:00:00,R0034,1055,34.7,83.1,2.6,118.7,Severe
2026-07-29T18:00:00,R0035,1339,12.5,85.7,18.0,132.0,Severe
2026-07-29T18:00:00,R0036,2259,8.0,94.0,47.2,164.2,Severe
2026-07-29T18:00:00,R0037,3081,12.0,99.8,12.1,255.4,Severe
2026-07-29T18:00:00,R0038,1052,13.7,86.1,4.8,113.2,Severe
2026-07-29T18:00:00,R0039,1105,37.0,79.4,2.6,174.3,High
2026-07-29T18:00:00,R0040,4022,9.8,83.3,28.3,103.7,Severe
2026-07-29T18:00:00,R0041,1557,9.2,100.0,18.9,165.6,Severe
2026-07-29T18:00:00,R0042,1559,27.5,93.5,2.9,212.2,Severe
2026-07-29T18:00:00,R0043,2441,14.9,82.9,4.1,125.6,Severe
2026-07-29T18:00:00,R0044,1736,6.7,98.0,33.3,180.8,Severe
2026-07-29T18:00:00,R0045,1136,9.8,86.8,29.0,103.8,Severe
2026-07-29T18:00:00,R0046,2207,17.2,100.0,9.6,241.9,Severe
2026-07-29T18:00:00,R0047,3105,9.1,100.0,15.0,253.4,Severe
2026-07-29T18:00:00,R0048,1157,7.3,97.0,31.4,252.3,Severe
2026-07-29T18:00:00,R0049,3837,20.5,84.9,17.4,190.2,Severe
2026-07-29T18:00:00,R0050,2258,9.2,87.7,32.2,161.1,Severe
2026-07-29T19:00:00,R0001,1890,9.6,100.0,18.3,239.1,Severe
2026-07-29T19:00:00,R0002,1797,7.2,100.0,14.1,161.8,Severe
2026-07-29T19:00:00,R0003,4700,8.0,100.0,31.7,274.3,Severe
2026-07-29T19:00:00,R0004,2110,14.3,90.2,23.2,166.3,Severe
2026-07-29T19:00:00,R0005,1192,17.0,84.0,8.9,189.9,Severe
2026-07-29T19:00:00,R0006,1314,10.3,78.8,25.0,127.4,High
2026-07-29T19:00:00,R0007,1567,10.1,96.3,20.2,169.6,Severe
2026-07-29T19:00:00,R0008,822,20.8,79.3,12.1,173.8,High
2026-07-29T19:00:00,R0009,2419,14.0,91.7,5.0,248.2,Severe
2026-07-29T19:00:00,R0010,947,7.6,87.8,20.1,176.4,Severe
2026-07-29T19:00:00,R0011,4518,8.8,100.0,10.2,162.9,Severe
2026-07-29T19:00:00,R0012,1647,10.9,100.0,12.6,140.4,Severe
2026-07-29T19:00:00,R0013,1094,14.0,95.4,16.8,190.1,Severe
2026-07-29T19:00:00,R0014,2819,7.9,100.0,46.8,133.3,Severe
2026-07-29T19:00:00,R0015,1266,9.4,100.0,8.3,171.7,Severe
2026-07-29T19:00:00,R0016,1733,13.0,95.0,13.9,124.3,Severe
2026-07-29T19:00:00,R0017,1095,10.2,76.4,14.1,164.2,High
2026-07-29T19:00:00,R0018,5125,11.8,95.5,6.2,158.8,Severe
2026-07-29T19:00:00,R0019,1416,26.8,85.7,1.9,113.9,Severe
2026-07-29T19:00:00,R0020,1819,8.8,85.9,35.5,216.5,Severe
2026-07-29T19:00:00,R0021,1631,7.3,100.0,47.0,278.6,Severe
2026-07-29T19:00:00,R0022,1100,25.6,87.3,6.0,218.1,Severe
2026-07-29T19:00:00,R0023,1344,5.9,97.6,59.6,189.5,Severe
2026-07-29T19:00:00,R0024,1245,14.6,85.9,21.1,154.2,Severe
2026-07-29T19:00:00,R0025,1468,10.7,100.0,21.2,183.9,Severe
2026-07-29T19:00:00,R0026,1395,9.6,92.4,6.1,154.5,Severe
2026-07-29T19:00:00,R0027,1811,6.1,100.0,58.7,289.0,Severe
2026-07-29T19:00:00,R0028,1643,6.0,100.0,21.0,219.1,Severe
2026-07-29T19:00:00,R0029,3422,9.3,100.0,39.4,191.7,Severe
2026-07-29T19:00:00,R0030,1498,10.9,86.9,29.6,134.0,Severe
2026-07-29T19:00:00,R0031,2793,9.3,100.0,34.8,137.6,Severe
2026-07-29T19:00:00,R0032,3781,10.7,93.9,11.8,125.7,Severe
2026-07-29T19:00:00,R0033,1178,8.8,83.7,5.7,144.2,Severe
2026-07-29T19:00:00,R0034,1309,19.8,100.0,4.5,196.7,Severe
2026-07-29T19:00:00,R0035,1366,10.5,87.5,21.5,205.3,Severe
2026-07-29T19:00:00,R0036,1875,9.2,78.1,41.0,167.1,High
2026-07-29T19:00:00,R0037,2850,11.3,92.3,12.8,141.6,Severe
2026-07-29T19:00:00,R0038,1313,8.1,100.0,8.1,247.8,Severe
2026-07-29T19:00:00,R0039,1286,24.0,92.5,4.1,258.6,Severe
2026-07-29T19:00:00,R0040,5243,5.5,100.0,50.5,266.0,Severe
2026-07-29T19:00:00,R0041,1248,11.5,82.9,15.1,172.8,Severe
2026-07-29T19:00:00,R0042,1499,27.3,89.9,2.9,113.1,Severe
2026-07-29T19:00:00,R0043,2752,9.9,93.4,6.2,251.6,Severe
2026-07-29T19:00:00,R0044,1444,9.1,81.5,24.5,160.1,Severe
2026-07-29T19:00:00,R0045,1069,9.9,81.7,28.7,197.8,Severe
2026-07-29T19:00:00,R0046,1787,23.1,81.9,7.1,94.5,Severe
2026-07-29T19:00:00,R0047,3260,7.3,100.0,18.7,194.9,Severe
2026-07-29T19:00:00,R0048,1089,7.5,91.3,30.6,113.6,Severe
2026-07-29T19:00:00,R0049,3793,18.8,83.9,18.9,207.4,Severe
2026-07-29T19:00:00,R0050,2639,5.3,100.0,55.9,178.9,Severe
2026-07-29T20:00:00,R0001,1430,19.5,81.2,9.0,160.7,Severe
2026-07-29T20:00:00,R0002,1262,17.6,74.8,5.8,169.6,High
2026-07-29T20:00:00,R0003,3525,16.6,75.0,15.3,101.9,High
2026-07-29T20:00:00,R0004,1988,19.3,85.0,17.2,168.0,Severe
2026-07-29T20:00:00,R0005,1461,13.5,100.0,11.2,134.9,Severe
2026-07-29T20:00:00,R0006,1537,8.3,92.2,31.0,238.4,Severe
2026-07-29T20:00:00,R0007,1405,15.6,86.3,13.1,119.1,Severe
2026-07-29T20:00:00,R0008,1005,14.4,96.9,17.4,244.8,Severe
2026-07-29T20:00:00,R0009,2086,22.3,79.1,3.1,132.8,High
2026-07-29T20:00:00,R0010,1104,7.2,100.0,21.2,157.2,Severe
2026-07-29T20:00:00,R0011,3515,16.4,83.9,5.5,155.0,Severe
2026-07-29T20:00:00,R0012,1333,20.5,87.1,6.7,225.6,Severe
2026-07-29T20:00:00,R0013,971,20.4,84.7,11.5,209.6,Severe
2026-07-29T20:00:00,R0014,2525,8.8,98.1,42.0,172.0,Severe
2026-07-29T20:00:00,R0015,993,15.8,85.9,4.9,119.3,Severe
2026-07-29T20:00:00,R0016,1346,25.8,73.8,7.0,94.2,High
2026-07-29T20:00:00,R0017,1064,12.0,74.2,12.0,150.7,High
2026-07-29T20:00:00,R0018,5345,11.4,99.6,6.4,193.6,Severe
2026-07-29T20:00:00,R0019,1711,21.5,100.0,2.3,158.8,Severe
2026-07-29T20:00:00,R0020,1733,10.3,81.8,30.3,131.2,Severe
2026-07-29T20:00:00,R0021,1520,9.2,100.0,37.3,194.2,Severe
2026-07-29T20:00:00,R0022,1287,20.9,100.0,7.4,157.8,Severe
2026-07-29T20:00:00,R0023,1246,9.0,90.5,39.1,107.0,Severe
2026-07-29T20:00:00,R0024,1236,17.1,85.3,18.0,185.5,Severe
2026-07-29T20:00:00,R0025,1245,16.3,92.8,13.9,120.4,Severe
2026-07-29T20:00:00,R0026,1299,12.4,86.1,4.7,223.3,Severe
2026-07-29T20:00:00,R0027,1576,9.3,87.6,38.5,204.6,Severe
2026-07-29T20:00:00,R0028,1406,9.1,88.3,13.8,214.3,Severe
2026-07-29T20:00:00,R0029,3294,11.5,100.0,31.8,128.5,Severe
2026-07-29T20:00:00,R0030,1559,12.3,90.5,26.2,121.7,Severe
2026-07-29T20:00:00,R0031,2055,19.9,79.8,16.3,82.0,High
2026-07-29T20:00:00,R0032,3882,12.5,96.4,10.1,188.4,Severe
2026-07-29T20:00:00,R0033,1024,13.5,72.7,3.7,100.7,High
2026-07-29T20:00:00,R0034,1139,31.0,89.7,2.9,204.2,Severe
2026-07-29T20:00:00,R0035,1607,9.0,100.0,25.1,191.9,Severe
2026-07-29T20:00:00,R0036,2470,6.9,100.0,54.7,173.7,Severe
2026-07-29T20:00:00,R0037,2364,21.1,76.6,6.9,113.0,High
2026-07-29T20:00:00,R0038,1142,10.9,93.5,6.0,138.9,Severe
2026-07-29T20:00:00,R0039,1274,26.9,91.6,3.6,167.2,Severe
2026-07-29T20:00:00,R0040,4340,8.9,89.9,31.2,211.9,Severe
2026-07-29T20:00:00,R0041,1487,9.8,98.8,17.8,124.4,Severe
2026-07-29T20:00:00,R0042,1313,38.7,78.7,2.0,185.9,High
2026-07-29T20:00:00,R0043,2917,9.8,99.0,6.3,171.7,Severe
2026-07-29T20:00:00,R0044,1526,9.8,86.2,22.8,114.2,Severe
2026-07-29T20:00:00,R0045,962,13.6,73.5,20.9,91.2,High
2026-07-29T20:00:00,R0046,1748,28.0,80.1,5.9,191.9,Severe
2026-07-29T20:00:00,R0047,2778,12.0,90.9,11.4,241.0,Severe
2026-07-29T20:00:00,R0048,996,10.7,83.5,21.4,92.1,Severe
2026-07-29T20:00:00,R0049,3546,24.4,78.5,14.6,165.6,High
2026-07-29T20:00:00,R0050,2155,10.2,83.7,29.1,157.3,Severe
2026-07-29T21:00:00,R0001,778,26.1,44.2,6.7,11.6,Medium
2026-07-29T21:00:00,R0002,912,18.7,54.1,5.4,36.3,Medium
2026-07-29T21:00:00,R0003,2294,21.9,48.8,11.6,24.0,Medium
2026-07-29T21:00:00,R0004,967,33.2,41.3,10.0,5.5,Medium
2026-07-29T21:00:00,R0005,704,32.3,49.6,4.7,46.8,Medium
2026-07-29T21:00:00,R0006,898,14.8,53.9,17.4,48.4,Medium
2026-07-29T21:00:00,R0007,662,30.6,40.7,6.7,2.2,Medium
2026-07-29T21:00:00,R0008,442,34.3,42.6,7.3,7.4,Medium
2026-07-29T21:00:00,R0009,1325,30.9,50.2,2.3,34.0,Medium
2026-07-29T21:00:00,R0010,589,13.9,54.6,11.0,48.9,Medium
2026-07-29T21:00:00,R0011,2069,26.3,49.4,3.4,40.9,Medium
2026-07-29T21:00:00,R0012,717,32.5,46.9,4.2,16.9,Medium
2026-07-29T21:00:00,R0013,646,27.7,56.3,8.5,68.3,High
2026-07-29T21:00:00,R0014,1038,21.8,40.3,17.0,1.0,Medium
2026-07-29T21:00:00,R0015,640,23.9,55.4,3.3,73.8,High
2026-07-29T21:00:00,R0016,884,31.2,48.4,5.8,19.8,Medium
2026-07-29T21:00:00,R0017,775,14.0,54.0,10.3,65.8,Medium
2026-07-29T21:00:00,R0018,3003,25.2,55.9,2.9,56.6,High
2026-07-29T21:00:00,R0019,856,52.0,51.8,1.0,28.2,Medium
2026-07-29T21:00:00,R0020,1070,14.1,50.5,22.1,36.7,Medium
2026-07-29T21:00:00,R0021,639,21.2,42.7,16.2,8.4,Medium
2026-07-29T21:00:00,R0022,599,53.6,47.5,2.9,16.7,Medium
2026-07-29T21:00:00,R0023,672,14.8,48.8,23.8,32.8,Medium
2026-07-29T21:00:00,R0024,741,25.4,51.1,12.1,46.8,Medium
2026-07-29T21:00:00,R0025,615,33.5,45.8,6.8,19.1,Medium
2026-07-29T21:00:00,R0026,731,21.3,48.4,2.8,17.3,Medium
2026-07-29T21:00:00,R0027,925,15.3,51.4,23.4,33.4,Medium
2026-07-29T21:00:00,R0028,660,15.9,41.5,7.9,7.2,Medium
2026-07-29T21:00:00,R0029,1714,23.4,52.1,15.6,37.1,Medium
2026-07-29T21:00:00,R0030,867,21.4,50.3,15.1,21.9,Medium
2026-07-29T21:00:00,R0031,1136,29.0,44.1,11.2,8.3,Medium
2026-07-29T21:00:00,R0032,1752,29.5,43.5,4.3,13.4,Medium
2026-07-29T21:00:00,R0033,627,15.3,44.5,3.3,9.4,Medium
2026-07-29T21:00:00,R0034,562,57.8,44.3,1.5,14.0,Medium
2026-07-29T21:00:00,R0035,821,21.0,52.6,10.7,40.6,Medium
2026-07-29T21:00:00,R0036,1041,16.6,43.3,22.7,15.6,Medium
2026-07-29T21:00:00,R0037,1670,22.6,54.1,6.4,57.5,Medium
2026-07-29T21:00:00,R0038,611,21.7,50.0,3.0,23.7,Medium
2026-07-29T21:00:00,R0039,686,54.4,49.3,1.8,30.0,Medium
2026-07-29T21:00:00,R0040,2338,14.6,48.4,19.0,23.8,Medium
2026-07-29T21:00:00,R0041,687,23.0,45.6,7.6,15.9,Medium
2026-07-29T21:00:00,R0042,801,53.7,48.0,1.5,19.9,Medium
2026-07-29T21:00:00,R0043,1428,21.5,48.5,2.9,39.1,Medium
2026-07-29T21:00:00,R0044,902,15.5,50.9,14.4,25.9,Medium
2026-07-29T21:00:00,R0045,740,13.3,56.5,21.4,71.3,High
2026-07-29T21:00:00,R0046,973,46.5,44.6,3.5,19.1,Medium
2026-07-29T21:00:00,R0047,1625,18.7,53.2,7.3,43.9,Medium
2026-07-29T21:00:00,R0048,606,15.8,50.8,14.5,25.0,Medium
2026-07-29T21:00:00,R0049,2568,29.7,56.8,12.0,47.2,High
2026-07-29T21:00:00,R0050,1401,14.5,54.4,20.4,48.8,Medium
2026-07-29T22:00:00,R0001,580,32.0,33.0,5.5,6.2,Medium
2026-07-29T22:00:00,R0002,565,25.4,33.5,4.0,10.7,Medium
2026-07-29T22:00:00,R0003,1263,27.7,26.9,9.2,6.9,Medium
2026-07-29T22:00:00,R0004,685,37.0,29.3,9.0,7.2,Medium
2026-07-29T22:00:00,R0005,517,35.1,36.4,4.3,11.2,Medium
2026-07-29T22:00:00,R0006,456,19.5,27.4,13.2,14.9,Medium
2026-07-29T22:00:00,R0007,572,28.9,35.1,7.1,7.5,Medium
2026-07-29T22:00:00,R0008,300,38.1,28.9,6.6,11.7,Medium
2026-07-29T22:00:00,R0009,927,34.8,35.1,2.0,13.8,Medium
2026-07-29T22:00:00,R0010,356,18.2,33.0,8.4,7.5,Medium
2026-07-29T22:00:00,R0011,1392,31.1,33.2,2.9,7.3,Medium
2026-07-29T22:00:00,R0012,491,35.6,32.1,3.8,12.2,Medium
2026-07-29T22:00:00,R0013,373,35.2,32.5,6.7,11.5,Medium
2026-07-29T22:00:00,R0014,952,25.3,37.0,14.6,5.5,Medium
2026-07-29T22:00:00,R0015,321,32.7,27.8,2.4,1.7,Medium
2026-07-29T22:00:00,R0016,675,33.8,37.0,5.4,3.8,Medium
2026-07-29T22:00:00,R0017,444,18.6,31.0,7.7,11.9,Medium
2026-07-29T22:00:00,R0018,1692,29.8,31.5,2.5,4.0,Medium
2026-07-29T22:00:00,R0019,531,59.0,32.1,0.8,9.2,Medium
2026-07-29T22:00:00,R0020,694,19.2,32.8,16.3,14.1,Medium
2026-07-29T22:00:00,R0021,550,25.4,36.7,13.5,3.7,Medium
2026-07-29T22:00:00,R0022,350,63.2,27.8,2.4,13.4,Medium
2026-07-29T22:00:00,R0023,515,18.7,37.4,18.8,1.7,Medium
2026-07-29T22:00:00,R0024,538,29.3,37.1,10.5,0.1,Medium
2026-07-29T22:00:00,R0025,421,35.1,31.4,6.5,8.2,Medium
2026-07-29T22:00:00,R0026,455,25.3,30.2,2.3,9.2,Medium
2026-07-29T22:00:00,R0027,652,18.4,36.2,19.5,6.5,Medium
2026-07-29T22:00:00,R0028,568,19.2,35.7,6.6,1.8,Medium
2026-07-29T22:00:00,R0029,1066,30.1,32.4,12.2,0.7,Medium
2026-07-29T22:00:00,R0030,585,25.8,34.0,12.5,2.4,Medium
2026-07-29T22:00:00,R0031,917,31.7,35.6,10.2,13.7,Medium
2026-07-29T22:00:00,R0032,1180,34.1,29.3,3.7,4.8,Medium
2026-07-29T22:00:00,R0033,459,17.3,32.6,2.9,0.7,Medium
2026-07-29T22:00:00,R0034,439,60.3,34.6,1.5,3.8,Medium
2026-07-29T22:00:00,R0035,444,26.6,28.4,8.5,0.0,Medium
2026-07-29T22:00:00,R0036,854,16.9,35.6,22.3,2.9,Medium
2026-07-29T22:00:00,R0037,948,31.6,30.7,4.6,5.3,Medium
2026-07-29T22:00:00,R0038,366,27.3,30.0,2.4,9.6,Medium
2026-07-29T22:00:00,R0039,369,65.3,26.5,1.5,13.1,Medium
2026-07-29T22:00:00,R0040,1436,18.0,29.7,15.4,11.4,Medium
2026-07-29T22:00:00,R0041,500,25.0,33.2,7.0,0.8,Medium
2026-07-29T22:00:00,R0042,465,66.3,27.9,1.2,3.1,Medium
2026-07-29T22:00:00,R0043,944,25.1,32.1,2.5,4.3,Medium
2026-07-29T22:00:00,R0044,658,18.7,37.2,11.9,10.8,Medium
2026-07-29T22:00:00,R0045,355,18.5,27.1,15.4,7.4,Medium
2026-07-29T22:00:00,R0046,613,55.8,28.1,2.9,2.4,Medium
2026-07-29T22:00:00,R0047,974,24.5,31.9,5.6,9.6,Medium
2026-07-29T22:00:00,R0048,331,19.4,27.7,11.8,4.1,Medium
2026-07-29T22:00:00,R0049,1649,33.2,36.5,10.7,13.7,Medium
2026-07-29T22:00:00,R0050,923,17.5,35.8,16.9,11.8,Medium
2026-07-29T23:00:00,R0001,516,37.9,29.3,4.6,4.5,Medium
2026-07-29T23:00:00,R0002,403,29.7,23.9,3.4,14.8,Low
2026-07-29T23:00:00,R0003,985,33.5,21.0,7.6,6.6,Low
2026-07-29T23:00:00,R0004,682,43.6,29.2,7.6,8.0,Medium
2026-07-29T23:00:00,R0005,354,48.8,24.9,3.1,1.0,Low
2026-07-29T23:00:00,R0006,372,23.2,22.3,11.1,11.1,Low
2026-07-29T23:00:00,R0007,363,40.8,22.3,5.0,3.2,Low
2026-07-29T23:00:00,R0008,294,48.8,28.4,5.1,7.8,Medium
2026-07-29T23:00:00,R0009,627,45.8,23.8,1.5,0.7,Low
2026-07-29T23:00:00,R0010,248,24.6,23.0,6.2,8.0,Low
2026-07-29T23:00:00,R0011,1220,37.2,29.1,2.4,10.4,Medium
2026-07-29T23:00:00,R0012,383,47.3,25.0,2.9,4.0,Medium
2026-07-29T23:00:00,R0013,283,47.2,24.7,5.0,10.6,Low
2026-07-29T23:00:00,R0014,749,29.5,29.1,12.5,0.6,Medium
2026-07-29T23:00:00,R0015,290,39.6,25.1,2.0,2.5,Medium
2026-07-29T23:00:00,R0016,501,49.6,27.5,3.7,14.2,Medium
2026-07-29T23:00:00,R0017,321,25.6,22.4,5.6,10.6,Low
2026-07-29T23:00:00,R0018,1326,39.7,24.7,1.8,12.7,Low
2026-07-29T23:00:00,R0019,412,77.3,24.9,0.6,7.4,Low
2026-07-29T23:00:00,R0020,547,22.3,25.8,14.0,13.5,Medium
2026-07-29T23:00:00,R0021,400,31.6,26.7,10.9,1.5,Medium
2026-07-29T23:00:00,R0022,328,73.5,26.0,2.1,1.2,Medium
2026-07-29T23:00:00,R0023,349,23.2,25.3,15.2,8.8,Medium
2026-07-29T23:00:00,R0024,310,40.3,21.4,7.7,2.6,Low
2026-07-29T23:00:00,R0025,396,45.7,29.5,5.0,10.3,Medium
2026-07-29T23:00:00,R0026,355,30.0,23.5,2.0,14.6,Low
2026-07-29T23:00:00,R0027,417,23.7,23.2,15.1,9.7,Low
2026-07-29T23:00:00,R0028,331,25.7,20.8,4.9,8.0,Low
2026-07-29T23:00:00,R0029,761,37.4,23.1,9.8,2.4,Low
2026-07-29T23:00:00,R0030,494,31.3,28.7,10.3,3.7,Medium
2026-07-29T23:00:00,R0031,546,42.0,21.2,7.7,8.6,Low
2026-07-29T23:00:00,R0032,977,38.8,24.3,3.2,3.3,Low
2026-07-29T23:00:00,R0033,375,24.9,26.6,2.0,2.6,Medium
2026-07-29T23:00:00,R0034,330,77.1,26.0,1.2,6.7,Medium
2026-07-29T23:00:00,R0035,357,33.7,22.9,6.7,7.3,Low
2026-07-29T23:00:00,R0036,613,22.8,25.5,16.6,2.7,Medium
2026-07-29T23:00:00,R0037,660,42.1,21.4,3.4,2.9,Low
2026-07-29T23:00:00,R0038,328,30.4,26.8,2.2,6.2,Medium
2026-07-29T23:00:00,R0039,345,77.3,24.8,1.3,1.5,Low
2026-07-29T23:00:00,R0040,1130,24.6,23.4,11.3,10.0,Low
2026-07-29T23:00:00,R0041,349,31.8,23.2,5.5,2.9,Low
2026-07-29T23:00:00,R0042,375,74.7,22.5,1.1,13.5,Low
2026-07-29T23:00:00,R0043,663,30.9,22.5,2.0,4.2,Low
2026-07-29T23:00:00,R0044,385,24.9,21.7,9.0,1.1,Low
2026-07-29T23:00:00,R0045,285,24.9,21.8,11.4,5.1,Low
2026-07-29T23:00:00,R0046,589,62.3,27.0,2.6,3.8,Medium
2026-07-29T23:00:00,R0047,809,29.2,26.5,4.7,8.0,Medium
2026-07-29T23:00:00,R0048,293,22.9,24.6,10.0,9.1,Low
2026-07-29T23:00:00,R0049,1287,49.2,28.5,7.2,9.1,Medium
2026-07-29T23:00:00,R0050,625,22.8,24.3,13.0,3.9,Low
2026-07-30T00:00:00,R0001,143,48.6,8.1,3.6,5.5,Low
2026-07-30T00:00:00,R0002,137,35.9,8.1,2.8,12.5,Low
2026-07-30T00:00:00,R0003,422,36.9,9.0,6.9,5.0,Low
2026-07-30T00:00:00,R0004,222,50.4,9.5,6.6,13.1,Low
2026-07-30T00:00:00,R0005,121,53.8,8.5,2.8,7.5,Low
2026-07-30T00:00:00,R0006,150,25.2,9.0,10.2,13.1,Low
2026-07-30T00:00:00,R0007,136,44.5,8.4,4.6,2.1,Low
2026-07-30T00:00:00,R0008,86,54.7,8.3,4.6,6.1,Low
2026-07-30T00:00:00,R0009,239,53.7,9.1,1.3,14.4,Low
2026-07-30T00:00:00,R0010,95,28.6,8.8,5.3,1.6,Low
2026-07-30T00:00:00,R0011,344,44.5,8.2,2.0,8.5,Low
2026-07-30T00:00:00,R0012,147,50.7,9.6,2.7,1.1,Low
2026-07-30T00:00:00,R0013,110,51.8,9.6,4.5,10.0,Low
2026-07-30T00:00:00,R0014,222,38.3,8.6,9.7,1.9,Low
2026-07-30T00:00:00,R0015,85,46.4,7.4,1.7,14.2,Low
2026-07-30T00:00:00,R0016,151,53.3,8.3,3.4,9.1,Low
2026-07-30T00:00:00,R0017,141,28.4,9.8,5.1,14.9,Low
2026-07-30T00:00:00,R0018,379,43.3,7.1,1.7,9.1,Low
2026-07-30T00:00:00,R0019,157,87.4,9.5,0.6,3.6,Low
2026-07-30T00:00:00,R0020,199,25.3,9.4,12.3,5.5,Low
2026-07-30T00:00:00,R0021,128,36.8,8.5,9.3,10.9,Low
2026-07-30T00:00:00,R0022,101,93.1,8.0,1.7,8.8,Low
2026-07-30T00:00:00,R0023,119,27.9,8.6,12.6,3.9,Low
2026-07-30T00:00:00,R0024,105,43.4,7.2,7.1,3.4,Low
2026-07-30T00:00:00,R0025,114,57.5,8.5,3.9,10.5,Low
2026-07-30T00:00:00,R0026,142,35.4,9.4,1.7,6.1,Low
2026-07-30T00:00:00,R0027,147,26.1,8.2,13.7,0.9,Low
2026-07-30T00:00:00,R0028,140,29.3,8.8,4.3,2.5,Low
2026-07-30T00:00:00,R0029,235,48.1,7.1,7.6,3.8,Low
2026-07-30T00:00:00,R0030,164,37.3,9.5,8.7,14.2,Low
2026-07-30T00:00:00,R0031,212,46.8,8.2,6.9,7.0,Low
2026-07-30T00:00:00,R0032,359,45.1,8.9,2.8,2.8,Low
2026-07-30T00:00:00,R0033,120,27.5,8.5,1.8,12.2,Low
2026-07-30T00:00:00,R0034,117,92.9,9.2,1.0,1.7,Low
2026-07-30T00:00:00,R0035,143,36.2,9.2,6.2,13.4,Low
2026-07-30T00:00:00,R0036,235,25.2,9.8,15.0,12.3,Low
2026-07-30T00:00:00,R0037,219,45.1,7.1,3.2,8.1,Low
2026-07-30T00:00:00,R0038,91,38.2,7.4,1.7,0.1,Low
2026-07-30T00:00:00,R0039,104,93.0,7.5,1.1,10.7,Low
2026-07-30T00:00:00,R0040,473,27.9,9.8,10.0,10.1,Low
2026-07-30T00:00:00,R0041,123,33.7,8.2,5.2,1.8,Low
2026-07-30T00:00:00,R0042,144,93.5,8.6,0.8,6.3,Low
2026-07-30T00:00:00,R0043,272,36.4,9.2,1.7,1.1,Low
2026-07-30T00:00:00,R0044,134,29.0,7.6,7.7,10.9,Low
2026-07-30T00:00:00,R0045,127,25.5,9.7,11.2,14.9,Low
2026-07-30T00:00:00,R0046,166,67.9,7.6,2.4,15.0,Low
